Olivier Megaton,Liam Neeson,Dougray Scott,Jon Gries,Action|Thriller,6.0,326479141
Ben Stiller,Matthew Broderick,Janeane Garofalo,Andy Dick,Comedy|Drama|Thriller,6.0,102825796
Deepa Mehta,Nandita Das,Gulshan Grover,Eric Peterson,Drama|Romance|War,7.8,108975160
Warren Beatty,Charlie Korsmo,Warren Beatty,Seymour Cassel,Action|Comedy|Crime|Music|Romance|Thriller,6.1,162738726
John McTiernan,Mark Margolis,Faye Dunaway,Denis Leary,Crime|Romance|Thriller,6.8,124305181
Ted Kotcheff,Sylvester Stallone,Brian Dennehy,Chris Mulkey,Action|Adventure|Drama,7.7,125212904
P.J. Hogan,Julia Roberts,Christopher Masterson,Rupert Everett,Comedy|Romance,6.3,299288605
Joe Roth,Julia Roberts,Rainn Wilson,Larry King,Comedy|Romance,5.7,138191428
Christopher Nolan,Al Pacino,Maura Tierney,Crystal Lowe,Drama|Mystery|Thriller,7.2,113714830
Jonathan Frakes,LeVar Burton,Alfre Woodard,Jonathan Frakes,Action|Adventure|Drama|Sci-Fi|Thriller,7.6,146027888
Edward Zwick,Denzel Washington,Matt Damon,Scott Glenn,Action|Drama|Mystery|Thriller|War,6.6,100860818
Tom Shadyac,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb,Comedy|Fantasy|Romance,6.8,302710615
Brian Levant,Jonathan Winters,Elizabeth Perkins,Harvey Korman,Comedy|Family|Fantasy,4.8,341631208
Olivier Megaton,Liam Neeson,Luke Grimes,D.B. Sweeney,Action|Crime|Thriller,6.3,376141306
David Zucker,Regina Hall,Pamela Anderson,Jenny McCarthy,Comedy,5.5,220673217
Donald Petrie,Candice Bergen,Wendy Raquel Robinson,Heather Burns,Action|Comedy|Crime|Romance,6.2,212742720
Garry Marshall,Anne Hathaway,Raven-Symoné,Hector Elizondo,Comedy|Family|Romance,5.7,134734481
Alan J. Pakula,Denzel Washington,Julia Roberts,Tony Goldwyn,Crime|Drama|Mystery|Thriller,6.5,195268056
Joel Schumacher,Bradley Whitford,Anthony LaPaglia,Brad Renfro,Crime|Drama|Mystery|Thriller,6.7,117615211
Rob Reiner,Morgan Freeman,Noel Gugliemi,Sean Hayes,Adventure|Comedy|Drama,7.4,175372502
Phillip Noyce,Harrison Ford,Polly Walker,Patrick Bergin,Action|Thriller,6.9,178051587
Robert Luketic,Adam Scott,Jane Fonda,Elaine Stritch,Comedy|Romance,5.5,153870309
Denis Villeneuve,Hugh Jackman,Jake Gyllenhaal,Dylan Minnette,Crime|Drama|Mystery|Thriller,8.1,122126687
Antoine Fuqua,Denzel Washington,Snoop Dogg,Tom Berenger,Crime|Drama|Thriller,7.7,104876233
Keenen Ivory Wayans,Natasha Lyonne,Veronica Cartwright,Andy Richter,Comedy,5.2,141220678
James Bobin,Bill Cobbs,Eric Jacobson,Steve Whitmire,Adventure|Comedy|Family|Musical,7.1,165184237
Stephen Norrington,Sanaa Lathan,Traci Lords,Udo Kier,Action|Horror,7.1,131183530
Luis Llosa,Frank Welker,Eric Stoltz,Kari Wuhrer,Action|Adventure|Horror|Thriller,4.6,136885767
David McNally,Adam Garcia,Tyra Banks,Izabella Miko,Comedy|Drama|Music|Romance,5.6,113916474
Richard Curtis,Colin Firth,Liam Neeson,Kris Marshall,Comedy|Drama|Romance,7.7,246942017
John Lasseter,Kevin Spacey,Madeline Kahn,John Ratzenberger,Adventure|Animation|Comedy|Family|Fantasy,7.2,363398565
Luis Llosa,Sylvester Stallone,Rod Steiger,Emilio Estefan Jr.,Action|Crime|Drama|Romance|Thriller,5.4,170362582
Garth Jennings,Zooey Deschanel,Kelly Macdonald,Thomas Lennon,Adventure|Comedy|Sci-Fi,6.8,104478416
Russell Mulcahy,Milla Jovovich,Mike Epps,James Tumminia,Action|Horror|Sci-Fi|Thriller,6.3,147717833
Frank Coraci,Bella Thorne,Adam Sandler,Joel McHale,Comedy|Romance,6.5,128034610
Peter Howitt,Kevin McNally,Natalie Imbruglia,Ben Miller,Action|Adventure|Comedy,6.1,160583018
Oliver Parker,Daniel Kaluuya,Tim McInnerny,Togo Igawa,Action|Adventure|Comedy|Crime,6.3,163226579
Ben Affleck,Clea DuVall,Scoot McNairy,Tate Donovan,Biography|Drama|History|Thriller,7.7,232324128
Andrew Davis,Harrison Ford,Daniel Roebuck,Sela Ward,Action|Adventure|Crime|Drama|Mystery|Thriller,7.8,368875760
Andy Tennant,Gerard Butler,Dorian Missick,Peter Greene,Action|Comedy|Romance,5.5,136310326
Barry Levinson,Robert De Niro,Brad Pitt,Minnie Driver,Crime|Drama|Thriller,7.5,165615285
George P. Cosmatos,Sylvester Stallone,Julia Nickson,Martin Kove,Action|Adventure|Thriller|War,6.4,300400432
Len Wiseman,Sophia Myles,Tony Curran,Derek Jacobi,Action|Adventure|Fantasy|Sci-Fi|Thriller,6.8,111340801
Sydney Pollack,Tom Cruise,Holly Hunter,Wilford Brimley,Drama|Mystery|Thriller,6.8,270248367
Phil Lord,Channing Tatum,Dax Flame,Rob Riggle,Action|Comedy|Crime,7.2,201585328
Roger Michell,Julia Roberts,Clarke Peters,Dylan Moran,Comedy|Drama|Romance,7.0,363889678
Peter Lord,Imelda Staunton,Miranda Richardson,Julia Sawalha,Adventure|Animation|Comedy|Drama|Family,7.0,224834564
John Hamburg,Philip Seymour Hoffman,Masi Oka,Debra Messing,Comedy|Romance,5.9,171174837
Reginald Hudlin,John Witherspoon,Eartha Kitt,Geoffrey Holder,Comedy|Drama|Romance,5.4,131052444
Paul Feig,Michael Rapaport,William Xifaras,Demián Bichir,Action|Comedy|Crime,6.6,229930771
John Glen,Robert Davi,Talisa Soto,Anthony Zerbe,Action|Adventure|Thriller,6.6,156167015
Curtis Hanson,Mekhi Phifer,Omar Benson Miller,Evan Jones,Drama|Music,7.0,242818963
Brian Helgeland,Heath Ledger,Rufus Sewell,Bérénice Bejo,Action|Adventure|Romance,6.9,117487473
M. Night Shyamalan,Bruce Willis,Haley Joel Osment,Olivia Williams,Drama|Mystery|Thriller,8.1,672806292
John G. Avildsen,Martin Kove,William Zabka,William Bassett,Action|Drama|Family|Sport,7.2,359126022
David O. Russell,Jennifer Lawrence,Christian Bale,Bradley Cooper,Crime|Drama,7.3,251171807
Anne Fletcher,Ryan Reynolds,Denis O'Hare,Craig T. Nelson,Comedy|Drama|Romance,6.7,317375031
Bruce Beresford,Bruce Greenwood,Annabeth Gish,Bruce Campbell,Crime|Mystery|Thriller,6.4,177841558
Robert Zemeckis,Lea Thompson,Jeffrey Weissman,Thomas F. Wilson,Adventure|Comedy|Sci-Fi,7.8,331950002
Luc Besson,Scarlett Johansson,Morgan Freeman,Amr Waked,Action|Sci-Fi|Thriller,6.4,463360063
Sam Taylor-Johnson,Jennifer Ehle,Luke Grimes,Callum Rennie,Drama|Romance,4.1,571006128
Robert Rodriguez,Sylvester Stallone,Salma Hayek,Alexa PenaVega,Action|Adventure|Comedy|Family|Sci-Fi,4.1,197011982
Joel Schumacher,Kevin Spacey,Matthew McConaughey,Oliver Platt,Crime|Drama|Thriller,7.4,152266007
Shawn Levy,Tom Welling,Alyson Stoner,Bonnie Hunt,Comedy|Family,5.8,190212113
Peter Berg,Jerry Ferrara,Scott Elrod,Dan Bilzerian,Action|Biography|Drama|Thriller|War,7.6,149295601
Penny Marshall,Tom Hanks,Lori Petty,Rosie O'Donnell,Comedy|Drama|Sport,7.2,132440069
James Wan,Javier Botet,Frances O'Connor,Robin Atkin Downes,Horror|Mystery|Thriller,7.8,320392818
David Fincher,Andrew Garfield,Dustin Fitzsimons,Marcella Lentz-Pope,Biography|Drama,7.7,224920315
Ken Kwapis,Carmen Perez,Sabrina Revelle,Sachiko Ishida,Comedy|Drama|Romance,6.4,178846899
David Zucker,Beau Mirchoff,Carmen Electra,Regina Hall,Comedy,5.1,178262620
Wes Craven,Kelly Rutherford,Roger Jackson,Nancy O'Dell,Horror|Mystery,5.5,161834276
Robert Zemeckis,Lea Thompson,Jeffrey Weissman,Thomas F. Wilson,Adventure|Comedy|Sci-Fi|Western,7.4,244527583
Etan Cohen,Will Ferrell,Alison Brie,Craig T. Nelson,Comedy|Crime,6.0,111711453
Nora Ephron,Meryl Streep,Mary Lynn Rajskub,Vanessa Ferlito,Biography|Drama|Romance,7.0,129540499
Anthony Minghella,Philip Seymour Hoffman,Matt Damon,Jack Davenport,Crime|Drama|Thriller,7.3,128798265
Bobby Farrelly,Bill Murray,Kathleen Turner,Rob Riggle,Comedy,5.7,169837010
Frank Marshall,Paul Walker,Bruce Greenwood,Wendy Crewson,Adventure|Drama|Family,7.3,120455994
Nancy Meyers,Robert De Niro,Anne Hathaway,Rene Russo,Comedy|Drama,7.2,194564672
Tim Story,Olivia Munn,Nadine Velazquez,Bruce McGill,Action|Comedy,5.9,124605297
Taylor Hackford,Bokeem Woodbine,Curtis Armstrong,Harry Lennix,Biography|Drama|Music,7.7,123971376
Frank Miller,Rosario Dawson,Powers Boothe,Jason Douglas,Crime|Thriller,8.1,158733820
Pete Travis,Dennis Quaid,Edgar Ramírez,William Hurt,Crime|Drama|Mystery|Thriller,6.6,151161491
Bobby Farrelly,Jason Alexander,Bruce McGill,Susan Ward,Comedy|Drama|Fantasy|Romance,5.9,141069860
Oliver Stone,Sally Kirkland,Jay O. Sanders,Cheryl Penland,Drama|History|Thriller,8.0,205405498
John Whitesell,Chloë Grace Moretz,Nia Long,Marisol Nichols,Comedy|Crime,4.6,138245643
Gore Verbinski,J.K. Simmons,Brad Pitt,Julia Roberts,Adventure|Comedy|Crime|Romance,6.1,147845033
Angelina Jolie Pitt,Finn Wittrock,Jack O'Connell,Alex Russell,Biography|Drama|Sport|War,7.2,163278357
Burr Steers,Matthew Perry,Hunter Parrish,Thomas Lennon,Comedy|Drama|Family|Fantasy|Romance,6.4,136267476
Nick Cassavetes,Don Johnson,Kate Upton,David Thornton,Comedy|Romance,6.0,196710396
David R. Ellis,Krista Allen,Andrew Fiscella,Shantel VanSanten,Horror,5.2,186167139
Steven Spielberg,Tom Hanks,Mark Rylance,Amy Ryan,Drama|History|Thriller,7.6,165478348
Peter Chelsom,Lisa Ann Walter,Nick Cannon,Omar Benson Miller,Comedy|Drama|Romance,6.1,170128460
Jaume Collet-Serra,Liam Neeson,Frank Langella,Aidan Quinn,Action|Mystery|Thriller,6.9,130786397
Christopher Nolan,Christian Bale,Hugh Jackman,Scarlett Johansson,Drama|Mystery|Sci-Fi|Thriller,8.5,109676311
Sean Anders,Kevin Spacey,Christoph Waltz,Lindsay Sloane,Comedy|Crime,6.3,107670357
Mel Gibson,Rudy Youngblood,Dalia Hernández,Jonathan Brewer,Action|Adventure|Drama|Thriller,7.8,120175290
Nimród Antal,Topher Grace,Alice Braga,Derek Mears,Action|Adventure|Sci-Fi|Thriller,6.4,127233108
Alejandro Agresti,Keanu Reeves,Dylan Walsh,Ebon Moss-Bachrach,Drama|Fantasy|Romance,6.8,114830111
Paul Weiland,Busy Philipps,Beau Garrett,Kevin Sussman,Comedy|Romance,5.8,105962760
Mathieu Kassovitz,Robert Downey Jr.,Charles S. Dutton,Bernard Hill,Horror|Mystery|Thriller,5.8,141591324
Marc Lawrence,Brad Garrett,Scott Porter,Haley Bennett,Comedy|Music|Romance,6.5,145896422
Greg Mottola,Bobby Lee,Nelson Ascencio,Jeremy Owen,Adventure|Comedy|Sci-Fi,7.0,100143262
Jake Kasdan,James Wilcox,Randall Park,Nat Faxon,Comedy,5.1,126069509
Steven Quale,Emma Bell,Jacqueline MacInnes Wood,Courtney B. Vance,Horror,5.9,157887643
D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,Drama|Mystery|Thriller,6.9,117760134
Alex Proyas,Michael Wincott,Bai Ling,David Patrick Kelly,Action|Drama|Fantasy,7.6,144693129
Robert Schwentke,Arliss Howard,Brooklynn Proulx,Michelle Nolden,Drama|Fantasy|Romance|Sci-Fi,7.1,100098157
Rob Cohen,Paul Walker,Vin Diesel,Jordana Brewster,Action|Crime|Thriller,6.7,207283925
Andy Tennant,Ethan Embry,Mary Lynn Rajskub,Courtney Gains,Comedy|Romance,6.1,180622424
Robert Luketic,Gerard Butler,John Michael Higgins,Eric Winter,Comedy|Romance,6.5,205298907
Robert Rodriguez,Steve Buscemi,Alexa PenaVega,Emily Osment,Action|Adventure|Comedy|Family|Sci-Fi,5.1,119723358
David Carson,LeVar Burton,Alan Ruck,Jonathan Frakes,Action|Adventure|Mystery|Sci-Fi|Thriller,6.6,118071125
Francis Lawrence,Robert Pattinson,Christoph Waltz,James Frain,Drama|Romance,6.9,117094902
Andy Fickman,D.B. Woodside,Daniella Alonso,Eduardo Verástegui,Action|Comedy|Crime,4.4,107588225
J Blakeson,Chloë Grace Moretz,Maggie Siff,Nick Robinson,Action|Adventure|Sci-Fi|Thriller,5.2,109906372
Ryan Coogler,Sylvester Stallone,Phylicia Rashad,Graham McTavish,Drama|Sport,7.7,173567581
Ben Affleck,Jeremy Renner,Jon Hamm,Owen Burke,Crime|Drama|Thriller,7.6,154026136
Ethan Coen,J.K. Simmons,Brad Pitt,Kevin Sussman,Comedy|Drama,7.0,163720069
Jennifer Flackett,Gerard Butler,Anthony Simcoe,Christopher James Baker,Adventure|Comedy|Family|Fantasy,6.0,100076342
Christian Ditter,Alison Brie,Damon Wayans Jr.,Nicholas Braun,Comedy|Romance,6.1,112343513
Catherine Hardwicke,Kristen Stewart,Taylor Lautner,Anna Kendrick,Drama|Fantasy|Romance,5.2,392616625
Nick Cassavetes,Denzel Washington,Laura Harring,Anne Heche,Crime|Drama|Thriller,7.0,102244770
Les Mayfield,Peter Greene,Dave Chappelle,Tamala Jones,Action|Comedy|Crime|Thriller,6.3,117758500
Rawson Marshall Thurber,Laura-Leigh,Molly C. Quinn,Thomas Lennon,Comedy|Crime,7.0,269994119
Todd Phillips,Bradley Cooper,Rob Riggle,Mike Epps,Comedy,7.8,467483912
Jay Roach,Muse Watson,Verne Troyer,Robert Wagner,Action|Adventure|Comedy|Crime,6.6,310940086
Tim Burton,Michael Gough,Jack Palance,William Hootkins,Action|Adventure,7.6,411348924
Richard Donner,Rene Russo,Nick Chinlund,Stuart Wilson,Action|Crime|Thriller,6.7,321731527
John Lee Hancock,Catherine Dyer,Quinton Aaron,Kim Dickens,Biography|Drama|Sport,7.7,309177778
Robert Rodriguez,Alexa PenaVega,Cheech Marin,Daryl Sabara,Action|Adventure|Comedy|Family|Sci-Fi,5.4,147934180
Seth Gordon,Kevin Spacey,Lindsay Sloane,Reginald Ballard,Comedy|Crime,6.9,209638559
Ethan Coen,Matt Damon,Jeff Bridges,Bruce Green,Adventure|Drama|Western,7.7,252084251
David Frankel,Meryl Streep,Anne Hathaway,Rebecca Mader,Comedy|Drama|Romance,6.8,326260148
Seth Gordon,Jon Favreau,Eric Stonestreet,T.I.,Comedy|Crime,5.7,173965010
Martin Scorsese,Robert De Niro,Robert Mitchum,Joe Don Baker,Crime|Thriller,7.3,182291969
Robert Luketic,Kevin Spacey,Jim Sturgess,Josh Gad,Crime|Drama|Thriller,6.8,157927340
Judd Apatow,Amy Schumer,Randall Park,Josh Segarra,Comedy|Romance,6.3,140795793
Kevin Rodney Sullivan,Bernie Mac,Nicole Sullivan,Sherri Shepherd,Comedy|Romance,5.9,101866030
Anthony Minghella,Colin Firth,Kristin Scott Thomas,Jürgen Prochnow,Drama|Romance|War,7.4,231976425
Curtis Hanson,Kevin Spacey,Matt McCoy,Paul Guilfoyle,Crime|Drama|Mystery|Thriller,8.3,126216940
Roger Donaldson,Natasha Henstridge,Marg Helgenberger,Jordan Lund,Action|Horror|Sci-Fi|Thriller,5.8,113374103
Wes Craven,Johnny Depp,Lin Shaye,Amanda Wyss,Horror,7.5,115664037
Tarsem Singh,Dylan Baker,Jake Weber,James Gammon,Horror|Sci-Fi|Thriller,6.3,104155843
Randall Wallace,Leonardo DiCaprio,Anne Parillaud,Judith Godrèche,Action|Adventure,6.4,182968902
Will Gluck,Mila Kunis,Justin Timberlake,Masi Oka,Comedy|Romance,6.6,149542245
Nicholas Stoller,Chloë Grace Moretz,Ike Barinholtz,Kiersey Clemons,Comedy,6.0,108007109
John Lee Hancock,Tom Hanks,Ruth Wilson,B.J. Novak,Biography|Comedy|Drama|History|Music,7.5,112544580
Mike Newell,Johnny Depp,Al Pacino,Anne Heche,Biography|Crime|Drama,7.8,124909762
Paul W.S. Anderson,Milla Jovovich,Jaymes Butler,Colin Salmon,Action|Horror|Sci-Fi,6.7,102441078
Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,Fantasy|Horror,7.4,122206280
Andrew Niccol,Matt Bomer,Olivia Wilde,Justin Timberlake,Action|Sci-Fi|Thriller,6.7,173930596
Roman Polanski,Emilia Fox,Frank Finlay,Ed Stoppard,Biography|Drama|War,8.5,120072577
Mike Nichols,Natalie Portman,Julia Roberts,Colin Stinton,Drama|Romance,7.3,115505027
Wes Ball,Ki Hong Lee,Aml Ameen,Jacob Latimore,Action|Mystery|Sci-Fi|Thriller,6.8,348319861
Rob Reiner,Tom Cruise,Demi Moore,Kevin Pollak,Drama|Thriller,7.6,243240178
Raja Gosnell,Nia Long,Cedric the Entertainer,Tichina Arnold,Action|Comedy|Crime,5.1,173959438
Scott Speer,Ryan Guzman,Stephen Boss,Misha Gabriel Hamilton,Drama|Music|Romance,6.5,140470746
Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,Action|Adventure|Fantasy|Sci-Fi,8.4,475106177
Stephen Daldry,Kate Winslet,David Kross,Susanne Lothar,Drama|Romance,7.6,108901967
Jon Favreau,Peter Dinklage,Zooey Deschanel,Will Ferrell,Comedy|Family|Fantasy|Romance,6.9,220443451
Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,Drama|Fantasy|Romance|Sci-Fi,6.4,152036382
Brian Levant,James Coburn,Nichelle Nichols,M. Emmet Walsh,Adventure|Comedy|Family|Sport,5.1,115035090
Paul Feig,Matt Lucas,Wendi McLendon-Covey,Steve Bannos,Comedy|Romance,6.8,288383523
Evan Goldberg,Channing Tatum,James Franco,Emma Watson,Comedy|Fantasy,6.7,126041322
Duncan Jones,Jake Gyllenhaal,Cas Anvar,Russell Peters,Mystery|Sci-Fi|Thriller,7.5,147332697
Stephen Herek,Alicia Witt,Olympia Dukakis,Jean Louisa Kelly,Drama|Music,7.3,106269971
Sydney Pollack,Meryl Streep,Michael Gough,Michael Kitchen,Biography|Drama|Romance,7.2,128499205
Robert Zemeckis,Denzel Washington,Bruce Greenwood,Nadine Velazquez,Drama|Thriller,7.3,161772375
Lewis Gilbert,Desmond Llewelyn,Lois Chiles,Lois Maxwell,Action|Adventure|Sci-Fi|Thriller,6.3,210308099
Wes Anderson,Bill Murray,Tom Wilkinson,F. Murray Abraham,Adventure|Comedy|Crime|Drama,8.1,172735318
Paul Feig,Ed Begley Jr.,Kate McKinnon,Zach Woods,Action|Comedy|Fantasy|Sci-Fi,5.5,229147509
John Francis Daley,Chris Hemsworth,Norman Reedus,Beverly D'Angelo,Adventure|Comedy,6.1,104884188
Barry Sonnenfeld,Delroy Lindo,Rene Russo,Jon Gries,Comedy|Crime|Thriller,6.9,115101622
Rob Marshall,Colm Feore,Chita Rivera,Jayne Eastwood,Comedy|Crime|Musical,7.2,306776732
Dennis Dugan,Steve Buscemi,Adam Sandler,Joey Lauren Adams,Comedy|Drama,6.4,234801895
J.B. Rogers,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne,Comedy,6.4,287553595
John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney,Adventure|Animation|Comedy|Family|Fantasy,8.3,361958736
Jan de Bont,Keanu Reeves,Alan Ruck,Joe Morton,Action|Adventure|Crime|Thriller,7.2,350448145
Michael Sucsy,Channing Tatum,Lucas Bryant,Dillon Casey,Drama|Romance,6.8,196114570
Boaz Yakin,Ryan Gosling,Denzel Washington,Ethan Suplee,Biography|Drama|Sport,7.8,136706683
John McTiernan,Scott Glenn,Jeffrey Jones,Courtney B. Vance,Action|Adventure|Thriller,7.6,200512643
Rawson Marshall Thurber,Gary Cole,Stephen Root,Joel David Moore,Comedy|Sport,6.7,167722310
Barry Sonnenfeld,Anjelica Huston,Raul Julia,Carel Struycken,Comedy|Fantasy,6.8,191502426
Steve Oedekerk,Bruce Spence,Bob Gunton,Sophie Okonedo,Adventure|Comedy,6.3,212385533
Garry Marshall,Anne Hathaway,Hector Elizondo,Heather Matarazzo,Comedy|Family|Romance,6.2,165335153
Hugh Wilson,Stockard Channing,Elizabeth Berkley,Stephen Collins,Comedy,6.2,181489203
David Fincher,Morgan Freeman,Brad Pitt,Reg E. Cathey,Crime|Drama|Mystery|Thriller,8.6,327311859
Neill Blomkamp,Sharlto Copley,Jed Brophy,Jason Cope,Action|Sci-Fi|Thriller,8.0,210819611
Stephen Hillenburg,Scarlett Johansson,Bill Fagerbakke,Rodger Bumpass,Adventure|Animation|Comedy|Family|Fantasy,7.0,140161792
Clint Eastwood,John Doman,Spencer Treat Clark,Tom Guiry,Crime|Drama|Mystery|Thriller,8.0,156822020
Clint Eastwood,Clint Eastwood,Morgan Freeman,Mike Colter,Drama|Sport,8.1,216763646
Harold Ramis,Robert De Niro,Chazz Palminteri,Molly Shannon,Comedy|Crime,6.7,176885658
Nick Cassavetes,Ryan Gosling,Kevin Connolly,Gena Rowlands,Drama|Romance,7.9,115533700
Anne Fletcher,Judy Greer,Bern Cohen,Yetta Gottesman,Comedy|Romance,6.1,160259319
Peter Chelsom,Emily Osment,Vanessa Williams,Moises Arias,Comedy|Drama|Family|Music|Romance,4.2,155525718
Edward Zwick,Anthony Hopkins,Brad Pitt,Julia Ormond,Drama|Romance|War|Western,7.5,160638883
Jason Reitman,J.K. Simmons,Anna Kendrick,Chris Lowell,Drama|Romance,7.4,166842739
Alexander Payne,Hope Davis,June Squibb,Howard Hesseman,Comedy|Drama,7.2,105834556
Jonathan Levine,Cory Hardrict,Vincent Leclerc,Daniel Rindress-Kay,Comedy|Horror|Romance,6.9,116980662
Rian Johnson,Joseph Gordon-Levitt,Bruce Willis,Tracie Thoms,Action|Crime|Drama|Sci-Fi|Thriller,7.4,176506819
Chris Noonan,Miriam Margolyes,Christine Cavanaugh,Roscoe Lee Browne,Comedy|Drama|Family,6.8,254134910
David Frankel,Meryl Streep,Steve Carell,Jean Smart,Comedy|Drama|Romance,6.3,114281051
Nicholas Stoller,Mila Kunis,Jack McBrayer,Maria Thayer,Comedy|Drama|Romance,7.2,105173115
Gary Winick,Anne Hathaway,Steve Howey,Candice Bergen,Comedy|Romance,5.4,114663461
Woody Allen,Kurt Fuller,Audrey Fleurot,Nina Arianda,Comedy|Fantasy|Romance,7.7,151119219
Peter Lepeniotis,Liam Neeson,Brendan Fraser,Sarah Gadon,Adventure|Animation|Comedy|Family,5.8,113307962
Luis Mandoki,Robin Wright,John Savage,Raphael Sbarge,Drama|Romance,6.1,118880016
Steve Box,Mark Gatiss,Geraldine McEwan,Peter Sallis,Animation|Comedy|Family|Mystery|Sci-Fi,7.5,192610372
Richard LaGravenese,Gerard Butler,Harry Connick Jr.,Nellie McKay,Drama|Romance,7.1,156835339
Joe Wright,Benedict Cumberbatch,Alfie Allen,Brenda Blethyn,Drama|Mystery|Romance|War,7.8,129266061
Ridley Scott,Stephen Root,Ken Takakura,Kate Capshaw,Action|Crime|Thriller,6.6,134212055
Tim Burton,Johnny Depp,Christopher Lee,Joanna Lumley,Animation|Drama|Family|Fantasy|Musical|Romance,7.4,117194701
Jon M. Chu,Alyson Stoner,Stephen Boss,Facundo Lombard,Drama|Music|Romance,6.2,159291809
Alister Grierson,Ioan Gruffudd,Rhys Wakefield,Richard Roxburgh,Adventure|Drama|Thriller,5.9,108609310
Edward Zwick,Jake Gyllenhaal,Anne Hathaway,Judy Greer,Comedy|Drama|Romance,6.7,102820008
Greg Tiernan,James Franco,Salma Hayek,Anders Holm,Adventure|Animation|Comedy|Fantasy,7.5,140705322
Elizabeth Banks,Anna Kendrick,Birgitte Hjort Sørensen,Hana Mae Lee,Comedy|Music,6.5,287506194
James Mangold,Sandra Ellis Lafferty,Dallas Roberts,Tyler Hilton,Biography|Drama|Music|Romance,7.9,186438883
Ron Clements,Robin Williams,Frank Welker,Scott Weinger,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,8.0,504050219
F. Gary Gray,Aldis Hodge,Neil Brown Jr.,R. Marcos Taylor,Biography|Crime|Drama|History|Music,7.9,201634991
Steven Spielberg,Harrison Ford,Amrish Puri,Kate Capshaw,Action|Adventure,7.6,333107271
Igor Kovalyov,Elizabeth Daily,Cree Summer,Christine Cavanaugh,Adventure|Animation|Comedy|Drama|Family|Musical,5.9,140894675
Lee Tamahori,Morgan Freeman,Billy Burke,Monica Potter,Crime|Drama|Thriller,6.3,105178561
John McTiernan,Alan Rickman,Bruce Willis,Reginald VelJohnson,Action|Thriller,8.2,138708852
Adam McKay,Ryan Gosling,Christian Bale,Charlie Talbert,Biography|Comedy|Drama|History,7.8,133346506
Zack Snyder,Ty Burrell,Kevin Zegers,Mekhi Phifer,Action|Horror|Thriller,7.4,102356381
Jon Turteltaub,Robert De Niro,Morgan Freeman,Romany Malco,Comedy|Romance,6.6,134402450
Peter Hyams,Mia Sara,Bruce McGill,Gloria Reuben,Action|Crime|Sci-Fi|Thriller,5.8,101646581
Joe Wright,Talulah Riley,Brenda Blethyn,Simon Woods,Drama|Romance,7.8,121147947
Judd Apatow,Harold Ramis,Martin Starr,Charlyne Yi,Comedy|Romance,7.0,219076518
Jon Favreau,Scarlett Johansson,Bill Murray,Garry Shandling,Adventure|Drama|Family|Fantasy,7.8,205843612
John Landis,John Belushi,Aretha Franklin,Ray Charles,Action|Comedy|Crime|Music,7.9,115229890
Chris Weitz,Sharon Small,Christopher Webster,Peter McNicholl,Comedy|Drama|Romance,7.1,130549455
Steve Carr,Erick Avari,Adhir Kalyan,Allen Covert,Action|Comedy|Crime,5.2,183293131
Mark Waters,Jamie Lee Curtis,Julie Gonzalo,Willie Garson,Comedy|Family|Fantasy|Music|Romance,6.1,160846332
John Madden,Tom Wilkinson,Martin Clunes,Simon Callow,Comedy|Drama|Romance,7.2,289317794
Ivan Reitman,Richard Tyson,Cathy Moriarty,Penelope Ann Miller,Action|Comedy|Crime,6.0,201957688
David Gordon Green,James Franco,Gary Cole,Rosie Perez,Action|Comedy|Crime,7.0,101624843
Garry Marshall,Robert De Niro,Common,Seth Meyers,Comedy|Romance,5.7,142044638
Mel Gibson,Christo Jivkov,Maia Morgenstern,Hristo Shopov,Drama,7.1,611899420
Chris Columbus,Robin Williams,Mara Wilson,Matthew Lawrence,Comedy|Drama|Family|Romance,6.9,441195243
Barry Levinson,Tom Cruise,Valeria Golino,Beth Grant,Drama,8.0,354825435
Clint Eastwood,Clint Eastwood,Dreama Walker,Ahney Her,Drama,8.2,269958228
Pierre Morel,Liam Neeson,Holly Valance,Xander Berkeley,Action|Thriller,7.9,226830568
Mick Jackson,Bill Cobbs,Mike Starr,DeVaughn Nixon,Action|Drama|Music|Romance,6.1,410945720
Steven Spielberg,Liam Neeson,Embeth Davidtz,Caroline Goodall,Biography|Drama|History,8.9,321265768
Tate Taylor,Emma Stone,Bryce Dallas Howard,Mike Vogel,Drama,8.1,216639112
Ronny Yu,Katharine Isabelle,Jason Ritter,Zack Ward,Action|Horror|Thriller,5.8,114326122
John A. Davis,Martin Short,Rob Paulsen,Andrea Martin,Action|Adventure|Animation|Comedy|Family|Sci-Fi,6.0,102992536
Matt Reeves,Mike Vogel,Ben Feldman,Liza Lapira,Action|Adventure|Horror|Sci-Fi,7.0,170764026
Ethan Coen,Kelly Macdonald,Stephen Root,Barry Corbin,Crime|Drama|Thriller,8.1,171627166
